source_chain_name,source_hash,source_address,destination_chain_name,destination_hash,destination_address,timestamp,token,value
"Base","0x8b3bc5763ff48bf73c6c636366258c67b4c172b92d9ac138f91fc25ca3c7a031","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","Base","0x8b3bc5763ff48bf73c6c636366258c67b4c172b92d9ac138f91fc25ca3c7a031","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-02-28 14:53:23.000","ETH","2.000500000000009"
"Linea","0x8703530ee99ed58c1d8c5d53e16eec4d181463ca40633ffaf8e80e97aa956d26","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x8703530ee99ed58c1d8c5d53e16eec4d181463ca40633ffaf8e80e97aa956d26","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","2024-02-28 14:53:41.000","ETH","2.0"
"Linea","0x43069b77facb9e104a48d33e8939f359ebc51725968f6776387b9e0e7ce0607d","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","Linea","0x43069b77facb9e104a48d33e8939f359ebc51725968f6776387b9e0e7ce0607d","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-02-28 14:54:29.000","ETH","2.000700000000009"
"Scroll","0xaf1e6ff10111b03b05e37d2e6ac65b4d41a47b96269988f36a14964b720a093f","0x80c67432656d59144ceff962e8faf8926599bcf8","Scroll","0xaf1e6ff10111b03b05e37d2e6ac65b4d41a47b96269988f36a14964b720a093f","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","2024-02-28 14:54:57.000","ETH","2.0"
"Scroll","0x085e225cb6cc236f7015238ba57adefab8121de5488522ed10e4f8728803a63f","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","Scroll","0x085e225cb6cc236f7015238ba57adefab8121de5488522ed10e4f8728803a63f","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-02-28 14:55:27.000","ETH","2.000500000000009"
"Linea","0x9e4ec47655c47150dc41d6aef807f561630ce892318d2cd3cece8d2a065d850c","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x9e4ec47655c47150dc41d6aef807f561630ce892318d2cd3cece8d2a065d850c","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","2024-02-28 14:55:45.000","ETH","2.0"
"Linea","0x145d682db1695ae6d197a45af6b61f0d937bba3331e0b98d5436289ed6792b9a","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","Linea","0x145d682db1695ae6d197a45af6b61f0d937bba3331e0b98d5436289ed6792b9a","0x80299a27187477e63cbd6190d73d537da6ddc1d2","2024-02-28 14:57:37.000","ETH","2.0"
"Linea","0xeb4fb117d0345be42404daaa8d4181546923bc3c7982f3cf1efd0ba20b262d57","0xd3d7dbe73bbdd5a5c7a49ca322763c4d400fc240","Linea","0xeb4fb117d0345be42404daaa8d4181546923bc3c7982f3cf1efd0ba20b262d57","0x079d68d4d758f3ac0580f3a83e2003233de6debc","2024-03-01 10:52:37.000","ETH","2.0"
"Linea","0xd3126bb08cdf33db8a3c6cebde9489b28ef31cbb5e1deeaf8c7616b32616a094","0x079d68d4d758f3ac0580f3a83e2003233de6debc","Linea","0xd3126bb08cdf33db8a3c6cebde9489b28ef31cbb5e1deeaf8c7616b32616a094","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 10:53:37.000","ETH","2.000700000000009"
"Scroll","0x6276db936f183e8d32049694331ae6808f2f5b9a4ea1cfc866884662589aa2a7","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Scroll","0x6276db936f183e8d32049694331ae6808f2f5b9a4ea1cfc866884662589aa2a7","0x079d68d4d758f3ac0580f3a83e2003233de6debc","2024-03-01 10:54:28.000","ETH","2.0"
"Scroll","0xddfc6965f52e034c3c8b69d6b73b08e7a91cb463c121ce89c7ed4fd45ed244ed","0x079d68d4d758f3ac0580f3a83e2003233de6debc","Scroll","0xddfc6965f52e034c3c8b69d6b73b08e7a91cb463c121ce89c7ed4fd45ed244ed","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 10:56:32.000","ETH","2.000500000000009"
"Linea","0x692607cbc61d2cf36ea3432a3217c10719d28bfec482d77ce12d429bff904aa5","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0x692607cbc61d2cf36ea3432a3217c10719d28bfec482d77ce12d429bff904aa5","0x079d68d4d758f3ac0580f3a83e2003233de6debc","2024-03-01 10:57:01.000","ETH","2.0"
"Linea","0xf60d73cc48b111f4e8c8dc585b2e2f8b49be4c57e5c59315bda2800420b0c449","0x079d68d4d758f3ac0580f3a83e2003233de6debc","Linea","0xf60d73cc48b111f4e8c8dc585b2e2f8b49be4c57e5c59315bda2800420b0c449","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 10:57:41.000","ETH","2.000700000000009"
"Scroll","0x2e6dc8f8b6246bfbfab71e4a608e8ff7c2316a107a49edcf1ca4fa5f389abfdf","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Scroll","0x2e6dc8f8b6246bfbfab71e4a608e8ff7c2316a107a49edcf1ca4fa5f389abfdf","0x079d68d4d758f3ac0580f3a83e2003233de6debc","2024-03-01 10:58:01.000","ETH","2.0"
"Scroll","0x48fcf0c7fb2f0463555f685bbb7d37b3641d2add3abff4d9d5244bfa5ca83a0c","0x079d68d4d758f3ac0580f3a83e2003233de6debc","Scroll","0x48fcf0c7fb2f0463555f685bbb7d37b3641d2add3abff4d9d5244bfa5ca83a0c","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 10:59:18.000","ETH","2.000500000000009"
"Linea","0x120af89c648ac4bf8a47c71e53325dd572868d4fcaf4e80999fadd31b4f08890","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0x120af89c648ac4bf8a47c71e53325dd572868d4fcaf4e80999fadd31b4f08890","0x079d68d4d758f3ac0580f3a83e2003233de6debc","2024-03-01 10:59:45.000","ETH","2.0"
"Linea","0x356fa2fa77cd2651edc219bc4cfdc2be1f6d296d506143898087a3d611ba2d28","0x079d68d4d758f3ac0580f3a83e2003233de6debc","Linea","0x356fa2fa77cd2651edc219bc4cfdc2be1f6d296d506143898087a3d611ba2d28","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 11:15:13.000","ETH","2.000700000000009"
"Scroll","0x88aa641825d1c672611b5da0a68d084a34bc46c86ba5a9193c5fdab409e6c9cd","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Scroll","0x88aa641825d1c672611b5da0a68d084a34bc46c86ba5a9193c5fdab409e6c9cd","0x079d68d4d758f3ac0580f3a83e2003233de6debc","2024-03-01 11:15:31.000","ETH","2.0"
"Scroll","0xa52c7d970fa9de16a3a4a7c23ab9bbb2d01dd91da355b674edf5766e2ff4a297","0x079d68d4d758f3ac0580f3a83e2003233de6debc","Scroll","0xa52c7d970fa9de16a3a4a7c23ab9bbb2d01dd91da355b674edf5766e2ff4a297","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 11:16:16.000","ETH","2.000500000000009"
"Linea","0xb9837c86bac2a8e61efb2dc7862212bf986bad216906090d612a2ee464cf7952","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0xb9837c86bac2a8e61efb2dc7862212bf986bad216906090d612a2ee464cf7952","0x079d68d4d758f3ac0580f3a83e2003233de6debc","2024-03-01 11:17:01.000","ETH","2.0"
"Linea","0xe700b8ef740a18e6a3a180d1f291505d899c57fb85c86e68c9cb78390c42c801","0x079d68d4d758f3ac0580f3a83e2003233de6debc","Linea","0xe700b8ef740a18e6a3a180d1f291505d899c57fb85c86e68c9cb78390c42c801","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 11:17:25.000","ETH","2.000700000000009"
"Base","0xdde105b5dee19a8a98420d413391d7c67b019cc3db80f282fe56a24c2f6a40d3","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Base","0xdde105b5dee19a8a98420d413391d7c67b019cc3db80f282fe56a24c2f6a40d3","0x079d68d4d758f3ac0580f3a83e2003233de6debc","2024-03-01 11:17:47.000","ETH","2.0"
"Base","0x820f5186f2ca5e02f61278a176efe0a259420f470617b6c4692f8adebfef2ae2","0x079d68d4d758f3ac0580f3a83e2003233de6debc","Base","0x820f5186f2ca5e02f61278a176efe0a259420f470617b6c4692f8adebfef2ae2","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 11:21:15.000","ETH","2.000500000000009"
"Linea","0x09d3546215f16f3f0abcd24f9745d4452971dfc4c6b842013b08bf68d814506f","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0x09d3546215f16f3f0abcd24f9745d4452971dfc4c6b842013b08bf68d814506f","0x079d68d4d758f3ac0580f3a83e2003233de6debc","2024-03-01 11:21:41.000","ETH","2.0"
"Linea","0x4c89cf673e4744dd07f8aa232f78baaebef854aa174cec497d50d2ccae61f64e","0x079d68d4d758f3ac0580f3a83e2003233de6debc","Linea","0x4c89cf673e4744dd07f8aa232f78baaebef854aa174cec497d50d2ccae61f64e","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 11:22:13.000","ETH","2.000700000000009"
"Base","0x510f2c1dcdf841ce90ae9fe19e21cf37f893b94701564d0e7a7692ed51ac855d","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Base","0x510f2c1dcdf841ce90ae9fe19e21cf37f893b94701564d0e7a7692ed51ac855d","0x079d68d4d758f3ac0580f3a83e2003233de6debc","2024-03-01 11:22:35.000","ETH","2.0"
"Base","0x1c8e2876a15291769726f06e418cf98e3db16f3313bf126ef25bfaf3c612cff8","0x079d68d4d758f3ac0580f3a83e2003233de6debc","Base","0x1c8e2876a15291769726f06e418cf98e3db16f3313bf126ef25bfaf3c612cff8","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 11:23:13.000","ETH","2.000500000000009"
"Linea","0x64caf9eb04c81cbdddd6500d6cff42d62d940fba9c417e3cb86e21da5fe25614","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0x64caf9eb04c81cbdddd6500d6cff42d62d940fba9c417e3cb86e21da5fe25614","0x079d68d4d758f3ac0580f3a83e2003233de6debc","2024-03-01 11:23:25.000","ETH","2.0"
"Linea","0x2cb73ab4e48e8ca4195634a56ee63a2fbcfe3767869573cc83ae9e874ad1b06a","0x079d68d4d758f3ac0580f3a83e2003233de6debc","Linea","0x2cb73ab4e48e8ca4195634a56ee63a2fbcfe3767869573cc83ae9e874ad1b06a","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 11:24:29.000","ETH","2.000700000000009"
"Base","0xb98ecd179904780e25fb8c1172d03bfa0e322bb36bac8a9c8c4b9071ec2e7212","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Base","0xb98ecd179904780e25fb8c1172d03bfa0e322bb36bac8a9c8c4b9071ec2e7212","0x079d68d4d758f3ac0580f3a83e2003233de6debc","2024-03-01 11:24:55.000","ETH","2.0"
"Base","0x1654b212bbc8520a56b8cc5b6619825e203004bef75ffc562c1236361d9df9a6","0x079d68d4d758f3ac0580f3a83e2003233de6debc","Base","0x1654b212bbc8520a56b8cc5b6619825e203004bef75ffc562c1236361d9df9a6","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 11:25:15.000","ETH","2.000500000000009"
"Linea","0xcfb2ac0e372ad3aa99a27c9e476dbbebbe8f154286852d536de5d883055fac52","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0xcfb2ac0e372ad3aa99a27c9e476dbbebbe8f154286852d536de5d883055fac52","0x079d68d4d758f3ac0580f3a83e2003233de6debc","2024-03-01 11:25:45.000","ETH","2.0"
"Linea","0x63414be502df7e82d082089fed54bd78f21d059099ecd748ad692e4ac539a113","0x079d68d4d758f3ac0580f3a83e2003233de6debc","Linea","0x63414be502df7e82d082089fed54bd78f21d059099ecd748ad692e4ac539a113","0xc98d84a6fa26a47c2cb304d0af699ff42c69980d","2024-03-01 11:26:29.000","ETH","2.0"
"Linea","0x0f7d796045c06a0b921e2333741ee131b62b33069bfec87fc916140ce6e183e2","0xd3d7dbe73bbdd5a5c7a49ca322763c4d400fc240","Linea","0x0f7d796045c06a0b921e2333741ee131b62b33069bfec87fc916140ce6e183e2","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-03-01 13:05:13.000","ETH","2.0"
"Linea","0x78026d831a1abc0927ca833574db8cf557e5372c6849ceda622569dec5add700","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Linea","0x78026d831a1abc0927ca833574db8cf557e5372c6849ceda622569dec5add700","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 13:07:37.000","ETH","2.000700000000009"
"Scroll","0x61fab954748aa7a2ee1965167e2db6027119be4876c9fc3b6670759f9e056ec5","0x80c67432656d59144ceff962e8faf8926599bcf8","Scroll","0x61fab954748aa7a2ee1965167e2db6027119be4876c9fc3b6670759f9e056ec5","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-03-01 13:07:59.000","ETH","2.0"
"Scroll","0x313a302fea364c76b0469c5b9334da059bb222fa62c13fcd29b997b59a16b6f5","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Scroll","0x313a302fea364c76b0469c5b9334da059bb222fa62c13fcd29b997b59a16b6f5","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 13:08:47.000","ETH","2.000500000000009"
"Linea","0xcbab8f2cdbe434e1c937ebb48c91687e7e8bf57875486ca56e09e386c79f48e6","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0xcbab8f2cdbe434e1c937ebb48c91687e7e8bf57875486ca56e09e386c79f48e6","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-03-01 13:09:01.000","ETH","2.0"
"Linea","0xbf257f31a04b178073762fc4397a27eb9bd8ffdf98ed7f69a996c176ec43fadf","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Linea","0xbf257f31a04b178073762fc4397a27eb9bd8ffdf98ed7f69a996c176ec43fadf","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 13:09:33.000","ETH","2.000700000000009"
"Scroll","0x0f39011df01bdefa011bd2db98676ef1ed0f82e2ef1db33dc32233b91a548f3f","0x80c67432656d59144ceff962e8faf8926599bcf8","Scroll","0x0f39011df01bdefa011bd2db98676ef1ed0f82e2ef1db33dc32233b91a548f3f","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-03-01 13:09:53.000","ETH","2.0"
"Scroll","0xe0f4b399f8ade510bf2246016d6b6491c92ac36a67658a628c3aa67c0ad57a9c","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Scroll","0xe0f4b399f8ade510bf2246016d6b6491c92ac36a67658a628c3aa67c0ad57a9c","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 13:18:27.000","ETH","2.000500000000009"
"Linea","0x800102250f852c9fed823ae7d311dcebbadd7833f11852105170faeb276bad01","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x800102250f852c9fed823ae7d311dcebbadd7833f11852105170faeb276bad01","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-03-01 13:18:41.000","ETH","2.0"
"Linea","0x274eb0af24c671205ca84329d892cf04597e5db8e5696e0211a1d30650dfb9a8","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Linea","0x274eb0af24c671205ca84329d892cf04597e5db8e5696e0211a1d30650dfb9a8","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 13:19:09.000","ETH","2.000700000000009"
"Scroll","0xe114bfc8d51c2ead7c1566100ad86c17b56b3121bdeaa1571ab7694968ac11e7","0x80c67432656d59144ceff962e8faf8926599bcf8","Scroll","0xe114bfc8d51c2ead7c1566100ad86c17b56b3121bdeaa1571ab7694968ac11e7","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-03-01 13:19:30.000","ETH","2.0"
"Scroll","0x7c753eca8867728a444436266bce36f4c22f527219e7763a49f9e425eb8df111","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Scroll","0x7c753eca8867728a444436266bce36f4c22f527219e7763a49f9e425eb8df111","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 13:20:15.000","ETH","2.000500000000009"
"Linea","0x4eeefdce6cee30e3b23e78d3e0a88d55631d68458a949a17e08a9a5085ebee9d","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x4eeefdce6cee30e3b23e78d3e0a88d55631d68458a949a17e08a9a5085ebee9d","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-03-01 13:20:25.000","ETH","2.0"
"Linea","0x2ee769749703bd8dbadd440b0d5bef6b1de2bd0bf048cb267ba144781d524994","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Linea","0x2ee769749703bd8dbadd440b0d5bef6b1de2bd0bf048cb267ba144781d524994","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 13:24:29.000","ETH","2.000700000000009"
"Scroll","0xb09a530ebd0516dd6ae5b32198dd157e60cf79ab47df7a99c05c9d91e70d2127","0x80c67432656d59144ceff962e8faf8926599bcf8","Scroll","0xb09a530ebd0516dd6ae5b32198dd157e60cf79ab47df7a99c05c9d91e70d2127","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-03-01 13:24:48.000","ETH","2.0"
"Scroll","0x3f2a7c35ed7a45eaaf4e06a49da2290d7f4e6c0e70511ae6a2e5b5729d8bc76c","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Scroll","0x3f2a7c35ed7a45eaaf4e06a49da2290d7f4e6c0e70511ae6a2e5b5729d8bc76c","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 13:26:54.000","ETH","2.000500000000009"
"Linea","0x03feb14c246ad8da3f0cac667253d92d5c08b0b18e2dfb4326ba737e3b7cf3b3","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x03feb14c246ad8da3f0cac667253d92d5c08b0b18e2dfb4326ba737e3b7cf3b3","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-03-01 13:27:05.000","ETH","2.0"
"Linea","0x16ce424e1a85c77e3d4580c0c3d65b8f7b21b30d9112da3aabbb1302a11151ce","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Linea","0x16ce424e1a85c77e3d4580c0c3d65b8f7b21b30d9112da3aabbb1302a11151ce","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 13:32:25.000","ETH","2.000700000000009"
"Base","0xad8a4bc5c65cfa008b3f057700c6bf03333147e14a2a5b41f2df1a9cdac6f502","0x80c67432656d59144ceff962e8faf8926599bcf8","Base","0xad8a4bc5c65cfa008b3f057700c6bf03333147e14a2a5b41f2df1a9cdac6f502","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-03-01 13:32:51.000","ETH","2.0"
"Base","0xbe74917035fa2d73585b645fd87635ffe08d0bcec7cd3341df17d220ea5fa281","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Base","0xbe74917035fa2d73585b645fd87635ffe08d0bcec7cd3341df17d220ea5fa281","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 13:35:55.000","ETH","2.000500000000009"
"Linea","0x045dc32bcea18eba230eee0fc186ef0f09566c002e7bfe72c5a35d96a79cef52","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x045dc32bcea18eba230eee0fc186ef0f09566c002e7bfe72c5a35d96a79cef52","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-03-01 13:36:01.000","ETH","2.0"
"Linea","0xd3d7fa2514e5a9554de5845960bc366fe82b3a07023d7d8d62baeb53baad0049","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Linea","0xd3d7fa2514e5a9554de5845960bc366fe82b3a07023d7d8d62baeb53baad0049","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 13:37:29.000","ETH","2.000700000000009"
"Base","0x2d8c495836b797b39ec2fc5007b48f27ad835670a46b17b2091f22a72e62eba3","0x80c67432656d59144ceff962e8faf8926599bcf8","Base","0x2d8c495836b797b39ec2fc5007b48f27ad835670a46b17b2091f22a72e62eba3","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-03-01 13:37:59.000","ETH","2.0"
"Base","0xc12fa27315a5138c74e7163824c2a14239edf26052d2f0a1b2c5dc24f1451847","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Base","0xc12fa27315a5138c74e7163824c2a14239edf26052d2f0a1b2c5dc24f1451847","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 13:41:17.000","ETH","2.000500000000009"
"Linea","0x498484b9446a956b6ff00ae8c014354b9d32002c1167ff4a3ffdf89e554e3938","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x498484b9446a956b6ff00ae8c014354b9d32002c1167ff4a3ffdf89e554e3938","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-03-01 13:41:25.000","ETH","2.0"
"Linea","0xc5510b21a2e7f01c2cf46745a13e51ea7271e0296a6747c26de32744ccfb533f","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Linea","0xc5510b21a2e7f01c2cf46745a13e51ea7271e0296a6747c26de32744ccfb533f","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 13:42:41.000","ETH","2.000700000000009"
"Base","0x56503bcb47381f761e5a337982aa5c936eb60d5e0178c729cfb7e309d664bf1f","0x80c67432656d59144ceff962e8faf8926599bcf8","Base","0x56503bcb47381f761e5a337982aa5c936eb60d5e0178c729cfb7e309d664bf1f","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-03-01 13:43:11.000","ETH","2.0"
"Base","0xb0f21d06e95980d45b2dc1430cc0a85d392594123b5c40ecfb7abc1cfef0006b","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Base","0xb0f21d06e95980d45b2dc1430cc0a85d392594123b5c40ecfb7abc1cfef0006b","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 13:43:41.000","ETH","2.000500000000009"
"Linea","0x98776f56a1d8fe657b35242be00d813a62e2d4a1c2f5db272ad4ad4c0ffa2179","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x98776f56a1d8fe657b35242be00d813a62e2d4a1c2f5db272ad4ad4c0ffa2179","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-03-01 13:43:57.000","ETH","2.0"
"Linea","0x79da99f6d4387e10906a687cfdf18356f191ed7140457f4f19dbef9ad1ba9688","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Linea","0x79da99f6d4387e10906a687cfdf18356f191ed7140457f4f19dbef9ad1ba9688","0x21e1b30d956448131445c7fad888c79173671f9e","2024-03-01 13:45:49.000","ETH","2.0"
"Scroll","0xbda8bcd07373e9b923b0c5dce6d213e171fc614d0a10d3baa298aa244867cfa7","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Scroll","0xbda8bcd07373e9b923b0c5dce6d213e171fc614d0a10d3baa298aa244867cfa7","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-04-23 12:35:43.000","ETH","3.500500000000009"
"Linea","0x9521b37402dee76f98eada32d5951fe72721c6b212cce6a8b4d29c7a91144b3b","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x9521b37402dee76f98eada32d5951fe72721c6b212cce6a8b4d29c7a91144b3b","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","2024-04-23 12:35:53.000","ETH","3.5"
"Linea","0x11f7bde64aee652c06eff3702c13c82671535757e39da5a8bcba75a6a0bd6d75","0xac4cbaf676f1f2de02dc87a7966afa68e2a6cca2","Linea","0x11f7bde64aee652c06eff3702c13c82671535757e39da5a8bcba75a6a0bd6d75","0x21e1b30d956448131445c7fad888c79173671f9e","2024-04-23 12:36:59.000","ETH","3.5"
"Linea","0x38ac24ddd375c8e7dfca0997babf243569a3af2ee9664e7848aad8399f428d44","0xd3d7dbe73bbdd5a5c7a49ca322763c4d400fc240","Linea","0x38ac24ddd375c8e7dfca0997babf243569a3af2ee9664e7848aad8399f428d44","0x16f06117c4859974169dbefe19b9b33b772ca914","2024-03-01 16:14:49.000","ETH","2.0"
"Linea","0xf623025ca0bc6d8408d07dd491dd1cb4f8e465d71afd1131dbc6d096618f2f9f","0x16f06117c4859974169dbefe19b9b33b772ca914","Linea","0xf623025ca0bc6d8408d07dd491dd1cb4f8e465d71afd1131dbc6d096618f2f9f","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 16:15:37.000","ETH","2.000700000000009"
"Base","0xecf57d35e1f4e93125e0697894238b9f219223bcc7db315f0c6c27d4a22471b7","0x80c67432656d59144ceff962e8faf8926599bcf8","Base","0xecf57d35e1f4e93125e0697894238b9f219223bcc7db315f0c6c27d4a22471b7","0x16f06117c4859974169dbefe19b9b33b772ca914","2024-03-01 16:16:25.000","ETH","2.0"
"Base","0x6231ce9c0773335ed86ad42031e61bbd577c351d98aed3dc9919aa6ca838fda2","0x16f06117c4859974169dbefe19b9b33b772ca914","Base","0x6231ce9c0773335ed86ad42031e61bbd577c351d98aed3dc9919aa6ca838fda2","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 16:17:51.000","ETH","2.000500000000009"
"Linea","0xf77c8ad0de596e5a7c7b67c4777e36cfbcf74bd80137b8bf20a8b216df759b11","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0xf77c8ad0de596e5a7c7b67c4777e36cfbcf74bd80137b8bf20a8b216df759b11","0x16f06117c4859974169dbefe19b9b33b772ca914","2024-03-01 16:18:01.000","ETH","2.0"
"Linea","0x51a48b2e113bbe3106a05cbdbac2e2258bc624670926c0d8713a78ca3be39149","0x16f06117c4859974169dbefe19b9b33b772ca914","Linea","0x51a48b2e113bbe3106a05cbdbac2e2258bc624670926c0d8713a78ca3be39149","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 16:21:29.000","ETH","2.000700000000009"
"Base","0x5be03dab97c617e49286a889b89e63e751c7369be438837a9e43484d200f620c","0x80c67432656d59144ceff962e8faf8926599bcf8","Base","0x5be03dab97c617e49286a889b89e63e751c7369be438837a9e43484d200f620c","0x16f06117c4859974169dbefe19b9b33b772ca914","2024-03-01 16:21:55.000","ETH","2.0"
"Base","0xdbbd9e6283761317dbc32d47fd6d40340453c80cbadc37dabfde0e96d920792b","0x16f06117c4859974169dbefe19b9b33b772ca914","Base","0xdbbd9e6283761317dbc32d47fd6d40340453c80cbadc37dabfde0e96d920792b","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 16:22:15.000","ETH","2.000500000000009"
"Linea","0xa1c5d3858202241ab89bd4248b53a45357b57aa6513dd6553fb5d559458bce94","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0xa1c5d3858202241ab89bd4248b53a45357b57aa6513dd6553fb5d559458bce94","0x16f06117c4859974169dbefe19b9b33b772ca914","2024-03-01 16:22:21.000","ETH","2.0"
"Linea","0x84b7767a003dcd971771c8765af04494e0f80844f8aaf0c2f90010b7c8264d18","0x16f06117c4859974169dbefe19b9b33b772ca914","Linea","0x84b7767a003dcd971771c8765af04494e0f80844f8aaf0c2f90010b7c8264d18","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 16:23:33.000","ETH","2.000700000000009"
